PedidoEnviado;Barra;Qtd_Pedido;DataPedido;Qtd_Atendida;Qtd_Atendida_Not;NumeroNotaPedido;Observacao
18098593;7896658003141;5;14/04/2022;5;5;00000000000000427904;ATENDIDO
18098593;7896658007286;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098593;7896658008023;12;14/04/2022;12;12;00000000000000427904;ATENDIDO
18098593;7896658011580;2;14/04/2022;2;2;00000000000000427904;ATENDIDO
18098593;7896658014215;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098593;7896658024887;1;14/04/2022;1;1;00000000000000427904;ATENDIDO
18098613;7896181914280;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098618;7896658001079;3;14/04/2022;3;3;00000000000007272611;ATENDIDO
18098625;7896181913719;4;14/04/2022;4;4;00000000000000427980;ATENDIDO
18098625;7896658001512;4;14/04/2022;4;4;00000000000000427980;ATENDIDO
18098625;7896658003141;4;14/04/2022;4;4;00000000000000427980;ATENDIDO
18098625;7896658003547;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098625;7896658015069;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098640;7896658021381;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098640;7896658021428;2;14/04/2022;2;2;00000000000000428381;ATENDIDO
18098654;7896181913306;12;14/04/2022;0;;;CLIENTE BLOQUEADO
18098654;7896181918370;12;14/04/2022;0;;;CLIENTE BLOQUEADO
18098660;7896181920410;15;14/04/2022;15;15;00000000000000428328;ATENDIDO
18098660;7896658001864;6;14/04/2022;6;6;00000000000000428328;ATENDIDO
18098660;7896658011276;12;14/04/2022;0;;;FALTA DE ESTOQUE
18098660;7896658021640;12;14/04/2022;0;;;FALTA DE ESTOQUE
18098660;7896658030284;6;14/04/2022;6;6;00000000000000428328;ATENDIDO
18098660;7896658030291;4;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098660;7896658030369;6;14/04/2022;0;;;FALTA DE ESTOQUE
18098679;7896658002700;5;14/04/2022;5;5;00000000000000429178;ATENDIDO
18098679;7896658003653;8;14/04/2022;8;8;00000000000000429178;ATENDIDO
18098679;7896658018862;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098679;7896658035388;1;14/04/2022;1;1;00000000000000429178;ATENDIDO
18098680;7896181901143;3;14/04/2022;3;3;00000000000016731008;ATENDIDO
18098681;7896181922711;6;14/04/2022;6;6;00000000000016731048;ATENDIDO
18098683;7896181909293;3;14/04/2022;3;3;00000000000016732404;ATENDIDO
18098683;7896181925866;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098683;7896181926429;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098683;7896181927655;2;14/04/2022;2;2;00000000000016732404;ATENDIDO
18098684;7896181925149;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098684;7896181925828;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098684;7896181926696;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098685;7896181901198;1;14/04/2022;1;1;00000000000016734091;ATENDIDO
18098685;7896181913542;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098685;7896181928683;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098686;7896181901198;2;14/04/2022;2;2;00000000000016734292;ATENDIDO
18098686;7896181925149;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098686;7896181926429;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098686;7896181928683;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098687;7896181900382;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098687;7896181925149;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098687;7896181926788;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098690;7896181906582;8;14/04/2022;8;8;00000000000016735051;ATENDIDO
18098690;7896181913542;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098690;7896181927655;5;14/04/2022;5;5;00000000000016735051;ATENDIDO
18098690;7896181927693;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098691;7896181913306;1;14/04/2022;1;1;00000000000016734218;ATENDIDO
18098691;7896181921325;1;14/04/2022;1;1;00000000000016734218;ATENDIDO
18098691;7896181928829;6;14/04/2022;6;6;00000000000016734218;ATENDIDO
18098692;7896181901143;1;14/04/2022;1;1;00000000000016731825;ATENDIDO
18098692;7896181914303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098692;7896181927693;6;14/04/2022;0;;;FALTA DE ESTOQUE
18098693;7896181921363;1;14/04/2022;1;1;00000000000016731755;ATENDIDO
18098693;7896181922711;2;14/04/2022;2;2;00000000000016731755;ATENDIDO
18098693;7896181927693;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098694;7896181906322;1;14/04/2022;1;1;00000000000016731446;ATENDIDO
18098695;7896181925866;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098696;7896181901150;4;14/04/2022;4;4;00000000000016734196;ATENDIDO
18098696;7896181906582;5;14/04/2022;5;5;00000000000016734196;ATENDIDO
18098696;7896181926788;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098696;7896181928683;5;14/04/2022;0;;;FALTA DE ESTOQUE
18098697;7896181913542;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098697;7896181915027;2;14/04/2022;2;2;00000000000016733802;ATENDIDO
18098697;7896181918493;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098697;7896181928683;6;14/04/2022;0;;;FALTA DE ESTOQUE
18098697;7896181928829;4;14/04/2022;4;4;00000000000016733802;ATENDIDO
18098698;7896181901143;3;14/04/2022;3;3;00000000000016734127;ATENDIDO
18098698;7896181901150;1;14/04/2022;1;1;00000000000016734127;ATENDIDO
18098698;7896181906582;4;14/04/2022;4;4;00000000000016734127;ATENDIDO
18098698;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098698;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098699;7896181900689;1;14/04/2022;1;1;00000000000016731395;ATENDIDO
18098699;7896181921325;1;14/04/2022;1;1;00000000000016731395;ATENDIDO
18098699;7896181921653;2;14/04/2022;2;2;00000000000016731395;ATENDIDO
18098700;7896181901327;1;14/04/2022;1;1;00000000000016733999;ATENDIDO
18098701;7896658001925;26;14/04/2022;26;26;00000000000000427894;ATENDIDO
18098701;7896658007996;2;14/04/2022;2;2;00000000000000427894;ATENDIDO
18098702;7896181915027;1;14/04/2022;1;1;00000000000016731055;ATENDIDO
18098702;7896181922711;3;14/04/2022;3;3;00000000000016731055;ATENDIDO
18098702;7896181928829;2;14/04/2022;2;2;00000000000016731055;ATENDIDO
18098703;7896181901150;2;14/04/2022;2;2;00000000000016731071;ATENDIDO
18098703;7896181914303;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098703;7896181922377;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098703;7896181922933;1;14/04/2022;1;1;00000000000016731071;ATENDIDO
18098703;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098704;7896181901327;2;14/04/2022;2;2;00000000000016734460;ATENDIDO
18098704;7896181909439;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098704;7896181914280;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098704;7896181927693;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098705;7896181914303;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098705;7896181922377;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098705;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098705;7896181926429;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098707;7896181913306;1;14/04/2022;1;1;00000000000016734470;ATENDIDO
18098707;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098708;7896181925866;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098709;7896181901341;2;14/04/2022;2;2;00000000000016731476;ATENDIDO
18098709;7896181906384;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098710;7896181913542;2;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098710;7896181927044;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098711;7896181900689;1;14/04/2022;1;1;00000000000016734119;ATENDIDO
18098711;7896181901198;2;14/04/2022;2;2;00000000000016734215;ATENDIDO
18098711;7896181906384;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098712;7896181901150;4;14/04/2022;4;4;00000000000016734197;ATENDIDO
18098712;7896181908302;3;14/04/2022;3;3;00000000000016734197;ATENDIDO
18098712;7896181927655;4;14/04/2022;4;4;00000000000016734197;ATENDIDO
18098713;7896181914303;5;14/04/2022;0;;;FALTA DE ESTOQUE
18098713;7896181922377;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098714;7896181922001;1;14/04/2022;1;1;00000000000016733079;ATENDIDO
18098715;7896181911517;1;14/04/2022;1;1;00000000000016732811;ATENDIDO
18098715;7896181914303;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098715;7896181922711;1;14/04/2022;1;1;00000000000016732811;ATENDIDO
18098715;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098716;7896181901327;2;14/04/2022;2;2;00000000000016734720;ATENDIDO
18098716;7896181901341;1;14/04/2022;1;1;00000000000016734720;ATENDIDO
18098716;7896181914280;6;14/04/2022;0;;;FALTA DE ESTOQUE
18098716;7896181922711;1;14/04/2022;1;1;00000000000016734720;ATENDIDO
18098717;7896181925866;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098718;7896181901327;1;14/04/2022;1;1;00000000000016731274;ATENDIDO
18098719;7896181927693;5;14/04/2022;0;;;FALTA DE ESTOQUE
18098720;7896181911128;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098721;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098721;7896181911128;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098721;7896181925828;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098721;7896181928683;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098722;7896181927044;5;14/04/2022;0;;;FALTA DE ESTOQUE
18098722;7896181928829;5;14/04/2022;5;5;00000000000016734715;ATENDIDO
18098723;7896181900863;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098723;7896181901327;2;14/04/2022;2;2;00000000000016732696;ATENDIDO
18098723;7896181907077;4;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098723;7896181925996;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098723;7896181927044;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098726;7896181914280;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098726;7896181921325;1;14/04/2022;1;1;00000000000016732163;ATENDIDO
18098726;7896181927655;2;14/04/2022;2;2;00000000000016732163;ATENDIDO
18098727;7896181927655;3;14/04/2022;3;3;00000000000016731260;ATENDIDO
18098729;7896181900689;2;14/04/2022;2;2;00000000000016731016;ATENDIDO
18098730;7896181913306;3;14/04/2022;3;3;00000000000016734209;ATENDIDO
18098730;7896181927655;5;14/04/2022;5;5;00000000000016734209;ATENDIDO
18098731;7896181925149;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098732;7896181907077;4;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098732;7896181918493;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098733;7896181906322;2;14/04/2022;2;2;00000000000016731953;ATENDIDO
18098733;7896181906384;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098734;7896181900382;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098734;7896181909361;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098734;7896181913306;2;14/04/2022;2;2;00000000000016733894;ATENDIDO
18098734;7896181926429;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098735;7896181906322;1;14/04/2022;1;1;00000000000016732784;ATENDIDO
18098735;7896181914303;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098735;7896181927655;1;14/04/2022;1;1;00000000000016732784;ATENDIDO
18098736;7896181921325;3;14/04/2022;3;3;00000000000016732690;ATENDIDO
18098736;7896181927655;2;14/04/2022;2;2;00000000000016732690;ATENDIDO
18098739;7896658003653;10;14/04/2022;10;10;00000000000000428294;ATENDIDO
18098739;7896658004704;5;14/04/2022;0;;;FALTA DE ESTOQUE
18098739;7896658008740;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098739;7896658008764;2;14/04/2022;2;2;00000000000000428294;ATENDIDO
18098739;7896658009518;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098745;7896658002687;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098745;7896658004360;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098745;7896658004810;1;14/04/2022;1;1;00000000000000429165;ATENDIDO
18098745;7896658005091;1;14/04/2022;1;1;00000000000000429165;ATENDIDO
18098745;7896658005145;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098745;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098745;7896658026195;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098748;7896658000560;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098748;7896658003141;2;14/04/2022;2;2;00000000000000428282;ATENDIDO
18098748;7896658006432;2;14/04/2022;2;2;00000000000000428282;ATENDIDO
18098748;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098750;7896181918943;2;14/04/2022;2;2;00000000000000428995;ATENDIDO
18098750;7896658001079;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098750;7896658002892;2;14/04/2022;2;2;00000000000000428995;ATENDIDO
18098750;7896658011276;4;14/04/2022;0;;;FALTA DE ESTOQUE
18098756;7896658005176;6;14/04/2022;0;;;FALTA DE ESTOQUE
18098762;7896658005145;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098762;7896658011276;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098762;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098762;7896658028120;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098772;7896181925828;18;14/04/2022;0;;;FALTA DE ESTOQUE
18098774;7896658000560;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098775;7896181901631;2;14/04/2022;2;2;00000000000000428134;ATENDIDO
18098775;7896658000072;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18098775;7896658001116;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098775;7896658002076;2;14/04/2022;2;2;00000000000000428134;ATENDIDO
18098775;7896658003141;4;14/04/2022;4;4;00000000000000428134;ATENDIDO
18098775;7896658003516;2;14/04/2022;2;2;00000000000000428134;ATENDIDO
18098775;7896658003554;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098775;7896658008559;2;14/04/2022;2;2;00000000000000428134;ATENDIDO
18098775;7896658009532;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098775;7896658028083;2;14/04/2022;2;2;00000000000000428134;ATENDIDO
18098789;7896181900351;50;14/04/2022;0;;;CLIENTE BLOQUEADO
18098795;7896181900740;1;14/04/2022;1;1;00000000000018808784;ATENDIDO
18098795;7896658004704;6;14/04/2022;6;6;00000000000018808784;ATENDIDO
18098795;7896658012341;2;14/04/2022;2;2;00000000000018808784;ATENDIDO
18098795;7896658019531;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098795;7896658022371;1;14/04/2022;1;1;00000000000018808784;ATENDIDO
18098800;7896658035388;2;14/04/2022;2;2;00000000000006499095;ATENDIDO
18098847;7896181915188;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098847;7896658000393;1;14/04/2022;1;1;00000000000000428295;ATENDIDO
18098847;7896658001116;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098847;7896658001789;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098847;7896658007309;2;14/04/2022;2;2;00000000000000428295;ATENDIDO
18098847;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098847;7896658030345;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098847;7896658034381;1;14/04/2022;1;1;00000000000000428295;ATENDIDO
18098857;7896658007996;5;14/04/2022;5;5;00000000000000428376;ATENDIDO
18098863;7896658026850;1;14/04/2022;0;;;FALTA DE ESTOQUE
18098870;7896658021428;2;14/04/2022;2;2;00000000000000428927;ATENDIDO
18098874;7896658020315;2;14/04/2022;2;2;00000000000000428827;ATENDIDO
18098876;7896658021640;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098876;7896658023323;1;14/04/2022;1;1;00000000000008291119;ATENDIDO
18098876;7896658036057;2;14/04/2022;2;2;00000000000008291119;ATENDIDO
18098876;7896658038112;6;14/04/2022;6;6;00000000000008291119;ATENDIDO
18098878;7896658005442;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098906;7896181909361;3;14/04/2022;0;;;FALTA DE ESTOQUE
18098911;7896181916109;2;14/04/2022;2;2;00000000000000428026;ATENDIDO
18098911;7896658003516;1;14/04/2022;1;1;00000000000000428026;ATENDIDO
18098911;7896658007286;1;14/04/2022;1;1;00000000000000428026;ATENDIDO
18098915;7896658005589;30;14/04/2022;30;30;00000000000006021021;ATENDIDO
18098937;7896658001901;15;14/04/2022;15;15;00000000000006890465;ATENDIDO
18098937;7896658005299;6;14/04/2022;6;6;00000000000006890465;ATENDIDO
18098937;7896658023224;8;14/04/2022;8;8;00000000000006890465;ATENDIDO
18098943;7896658020315;8;14/04/2022;8;8;00000000000006888972;ATENDIDO
18098948;7896658023224;8;14/04/2022;8;8;00000000000006889409;ATENDIDO
18098958;7896658005459;2;14/04/2022;0;;;FALTA DE ESTOQUE
18098958;7896658020315;2;14/04/2022;2;2;00000000000000427921;ATENDIDO
18096882;7896181916086;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096882;7896658003981;1;14/04/2022;1;1;00000000000006887562;ATENDIDO
18096882;7896658006050;1;14/04/2022;1;1;00000000000006887562;ATENDIDO
18096882;7896658036057;3;14/04/2022;3;3;00000000000006887562;ATENDIDO
18096888;7896658005312;2;14/04/2022;2;2;00000000000008284753;ATENDIDO
18096888;7896658020315;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096888;7896658035944;4;14/04/2022;0;;;FALTA DE ESTOQUE
18096893;7896658001918;2;14/04/2022;2;2;00000000000018786451;ATENDIDO
18096895;7896181907497;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096910;7896181906322;2;14/04/2022;2;2;00000000000008284703;ATENDIDO
18096910;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18096912;7896658000409;3;14/04/2022;3;3;00000000000006889373;ATENDIDO
18096912;7896658012419;1;14/04/2022;1;1;00000000000006889373;ATENDIDO
18096922;7896181908890;1;14/04/2022;1;1;00000000000006887696;ATENDIDO
18096922;7896658002120;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096922;7896658027796;4;14/04/2022;4;4;00000000000006887696;ATENDIDO
18096922;7896658028175;2;14/04/2022;2;2;00000000000006887696;ATENDIDO
18096922;7896658030369;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096925;7896658001925;2;14/04/2022;2;2;00000000000006498078;ATENDIDO
18096954;7896658001901;4;14/04/2022;4;4;00000000000008285589;ATENDIDO
18096957;7896658007255;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096961;7896658033575;1;14/04/2022;1;1;00000000000018787767;ATENDIDO
18096963;7896181907992;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658000560;2;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658001079;2;14/04/2022;2;2;00000000000018790361;ATENDIDO
18096963;7896658015113;1;14/04/2022;1;1;00000000000018790361;ATENDIDO
18096963;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658027123;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658030345;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096963;7896658035289;1;14/04/2022;1;1;00000000000018790361;ATENDIDO
18096972;7896658001123;1;14/04/2022;1;1;00000000000006888031;ATENDIDO
18096972;7896658023323;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096972;7896658026195;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096974;7896658027604;1;14/04/2022;0;;;FALTA DE ESTOQUE
18096992;7896658038112;6;14/04/2022;6;6;00000000000016073247;ATENDIDO
18096996;7896658031892;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097009;7896181922667;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097011;7896181902041;2;14/04/2022;2;2;00000000000003052127;ATENDIDO
18097012;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097017;7896658000072;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097017;7896658000409;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097017;7896658001741;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097017;7896658005763;2;14/04/2022;2;2;00000000000004431563;ATENDIDO
18097017;7896658008740;3;14/04/2022;3;3;00000000000004431563;ATENDIDO
18097017;7896658018879;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097017;7896658023125;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097017;7896658034978;2;14/04/2022;2;2;00000000000004431563;ATENDIDO
18097018;7896181915034;6;14/04/2022;6;6;00000000000006495292;ATENDIDO
18097025;7896658009532;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097025;7896658038112;1;14/04/2022;1;1;00000000000004431587;ATENDIDO
18097030;7896181921011;18;14/04/2022;0;;;CLIENTE BLOQUEADO
18097030;7896181928676;18;14/04/2022;0;;;CLIENTE BLOQUEADO
18097035;7896181925224;6;14/04/2022;0;;;FALTA DE ESTOQUE
18097037;7896658007019;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097037;7896658015380;1;14/04/2022;1;1;00000000000006889339;ATENDIDO
18097040;7896658008788;2;14/04/2022;2;2;00000000000008284644;ATENDIDO
18097056;7896658001079;1;14/04/2022;1;1;00000000000004431465;ATENDIDO
18097056;7896658001666;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097056;7896658034695;1;14/04/2022;1;1;00000000000004431465;ATENDIDO
18097059;7896181920410;1;14/04/2022;1;1;00000000000006888224;ATENDIDO
18097059;7896658005589;3;14/04/2022;3;3;00000000000006888224;ATENDIDO
18097060;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097064;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097077;7896181915171;12;14/04/2022;12;12;00000000000008284785;ATENDIDO
18097077;7896658003165;3;14/04/2022;3;3;00000000000008284785;ATENDIDO
18097077;7896658008122;1;14/04/2022;1;1;00000000000008284785;ATENDIDO
18097077;7896658023354;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097089;7896658033209;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097102;7896181920410;10;14/04/2022;10;10;00000000000004430616;ATENDIDO
18097102;7896658004810;1;14/04/2022;1;1;00000000000004430616;ATENDIDO
18097102;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097108;7896658008122;1;14/04/2022;1;1;00000000000016074545;ATENDIDO
18097112;7896658001925;4;14/04/2022;4;4;00000000000006890303;ATENDIDO
18097115;7896181924098;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097115;7896181925996;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097116;7896181914303;9;14/04/2022;9;9;00000000000003051496;ATENDIDO
18097116;7896181927044;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097117;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097118;7896181901341;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097118;7896181927037;5;14/04/2022;0;;;FALTA DE ESTOQUE
18097118;7896181927693;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097122;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097124;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097135;7896658021381;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097135;7896658033049;1;14/04/2022;1;1;00000000000004468994;ATENDIDO
18097144;7896658006432;1;14/04/2022;1;1;00000000000004468980;ATENDIDO
18097147;7896181907534;1;14/04/2022;1;1;00000000000004431628;ATENDIDO
18097147;7896658003653;3;14/04/2022;3;3;00000000000004431628;ATENDIDO
18097147;7896658034435;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097147;7896658036279;2;14/04/2022;2;2;00000000000004431628;ATENDIDO
18097158;7896658026850;1;14/04/2022;1;1;00000000000006889232;ATENDIDO
18097166;7896181921011;1;14/04/2022;1;1;00000000000003051714;ATENDIDO
18097168;7896181922667;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097170;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097172;7896181907077;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097174;7896181921943;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097178;7896181913542;1;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097188;7896658009518;12;14/04/2022;0;;;FALTA DE ESTOQUE
18097188;7896658027611;2;14/04/2022;2;2;00000000000018175596;ATENDIDO
18097194;7896658021121;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097198;7896181915027;2;14/04/2022;2;2;00000000000016080356;ATENDIDO
18097200;7896658026904;6;14/04/2022;0;;;FALTA DE ESTOQUE
18097208;7896658003653;12;14/04/2022;12;12;00000000000004430681;ATENDIDO
18097208;7896658005084;2;14/04/2022;2;2;00000000000004430681;ATENDIDO
18097208;7896658008825;2;14/04/2022;2;2;00000000000004430681;ATENDIDO
18097208;7896658027604;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097208;7896658027796;12;14/04/2022;12;12;00000000000004430681;ATENDIDO
18097208;7896658028113;1;14/04/2022;1;1;00000000000004430681;ATENDIDO
18097208;7896658029707;1;14/04/2022;1;1;00000000000004430681;ATENDIDO
18097208;7896658036637;6;14/04/2022;6;6;00000000000004430681;ATENDIDO
18097209;7896181920410;1;14/04/2022;1;1;00000000000006888299;ATENDIDO
18097209;7896658012402;1;14/04/2022;1;1;00000000000006888299;ATENDIDO
18097214;7896181915171;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097216;7896181915171;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097216;7896658002946;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097216;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097220;7896658004124;3;14/04/2022;0;;;PRODUTO DESCONTINUADO
18097220;7896658009532;4;14/04/2022;0;;;FALTA DE ESTOQUE
18097220;7896658018862;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097220;7896658026195;4;14/04/2022;0;;;FALTA DE ESTOQUE
18097220;7896658027604;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097222;7896658021381;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097225;7896658023323;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097231;7896181927693;2;14/04/2022;0;;;FALTA DE ESTOQUE
18097247;7896658001116;1;14/04/2022;1;1;00000000000004431924;ATENDIDO
18097247;7896658021640;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097247;7896658027604;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097254;7896658002953;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097254;7896658005466;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097254;7896658026645;1;14/04/2022;1;1;00000000000004431736;ATENDIDO
18097254;7896658027604;1;14/04/2022;0;;;FALTA DE ESTOQUE
18097258;7896658011924;1;14/04/2022;1;1;00000000000004430630;ATENDIDO
18097275;7896181915188;3;14/04/2022;0;;;FALTA DE ESTOQUE
18097275;7896658005336;1;14/04/2022;1;1;00000000000004469056;ATENDIDO
